SCHEMA,TABLE_NAME,COLUMN_NAME,DATA_TYPE,LEN,COL_COMMENT,SOURCE
MESAPUSER,BSMS_BPLZRB,PLAN_HEAT_NO,UNDEFINED,0,New(Mapping) Plan Heat No,SCO_DATA_DIC(D)
MESAPUSER,BSMS_BPLZRB,GSL,UNDEFINED,0,,空
MESAPUSER,BSMS_BPLZRB,LZ,UNDEFINED,0,,空
MESAPUSER,BSMS_BPLZRB,HJG,UNDEFINED,0,,空
MESAPUSER,BSMS_BPLZRB,YLG,UNDEFINED,0,,空
MESAPUSER,BSMS_BPLZRB,GZ,UNDEFINED,0,,空
MESAPUSER,BSMS_BPLZRB,LUL,UNDEFINED,0,,空
MESAPUSER,BSMS_BPLZRB,OXG_LN_EW12_TY,UNDEFINED,0,Oxygen Lance East-West12 Type,SCO_DATA_DIC(D)
MESAPUSER,BSMS_BPLZRB,OXG_LN_USED_CNT,UNDEFINED,0,Oxygen Lance Used Times,SCO_DATA_DIC(D)
MESAPUSER,BSMS_BPLZRB,DQQL,UNDEFINED,0,,空
MESAPUSER,BSMS_BPLZRB,XQQL,UNDEFINED,0,,空
MESAPUSER,BSMS_BPLZRB,PLAN_HEAT_STS,UNDEFINED,0,Heat Status,SCO_DATA_DIC(D)
MESAPUSER,BSMS_BPLZRB,TSL,UNDEFINED,0,,空
MESAPUSER,BSMS_BPLZRB,TSWD,UNDEFINED,0,,空
MESAPUSER,BSMS_BPLZRB,FGL,UNDEFINED,0,,空
MESAPUSER,BSMS_BPLZRB,TBH,UNDEFINED,0,,空
MESAPUSER,BSMS_BPLZRB,ZZRL,UNDEFINED,0,,空
MESAPUSER,BSMS_BPLZRB,BCSC,UNDEFINED,0,,空
MESAPUSER,BSMS_BPLZRB,BCCS,UNDEFINED,0,,空
MESAPUSER,BSMS_BPLZRB,SJ_DT,UNDEFINED,0,,空
MESAPUSER,BSMS_BPLZRB,SJ_KC,UNDEFINED,0,,空
MESAPUSER,BSMS_BPLZRB,SJ_GY,UNDEFINED,0,,空
MESAPUSER,BSMS_BPLZRB,SJ_CG,UNDEFINED,0,,空
MESAPUSER,BSMS_BPLZRB,SC_JZHL,UNDEFINED,0,,空
MESAPUSER,BSMS_BPLZRB,SC_YLZQ,UNDEFINED,0,,空
MESAPUSER,BSMS_BPLZRB,KCQW,UNDEFINED,0,,空
MESAPUSER,BSMS_BPLZRB,GCQW,UNDEFINED,0,,空
MESAPUSER,BSMS_BPLZRB,ZDQW,UNDEFINED,0,,空
MESAPUSER,BSMS_BPLZRB,ZGYY,UNDEFINED,0,,空
MESAPUSER,BSMS_BPLZRB,YQLL,UNDEFINED,0,,空
MESAPUSER,BSMS_BPLZRB,GZYY,UNDEFINED,0,,空
MESAPUSER,BSMS_BPLZRB,O2_XH,UNDEFINED,0,,空
MESAPUSER,BSMS_BPLZRB,N2_XH,UNDEFINED,0,,空
MESAPUSER,BSMS_BPLZRB,SH,UNDEFINED,0,,空
MESAPUSER,BSMS_BPLZRB,QSBYS,UNDEFINED,0,,空
MESAPUSER,BSMS_BPLZRB,SJK,UNDEFINED,0,,空
MESAPUSER,BSMS_BPLZRB,MQ,UNDEFINED,0,,空
MESAPUSER,BSMS_BPLZRB,FRJ,UNDEFINED,0,,空
MESAPUSER,BSMS_BPLZRB,SZ,UNDEFINED,0,,空
MESAPUSER,BSMS_BPLZRB,ZDWD,UNDEFINED,0,,空
MESAPUSER,BSMS_BPLZRB,CGWD,UNDEFINED,0,,空
MESAPUSER,BSMS_BPLZRB,SFYD,UNDEFINED,0,,空
MESAPUSER,BSMS_BPLZRB,GT,UNDEFINED,0,,空
MESAPUSER,BSMS_BPLZRB,GM,UNDEFINED,0,,空
MESAPUSER,BSMS_BPLZRB,GL,UNDEFINED,0,,空
MESAPUSER,BSMS_BPLZRB,ZTJ,UNDEFINED,0,,空
MESAPUSER,BSMS_BPLZRB,GLT,UNDEFINED,0,,空
MESAPUSER,BSMS_BPLZRB,GXL,UNDEFINED,0,,空
MESAPUSER,BSMS_BPLZRB,FDHJ,UNDEFINED,0,,空
MESAPUSER,BSMS_BPLZRB,YQWD,UNDEFINED,0,,空
MESAPUSER,BSMS_BPLZRB,YHWD,UNDEFINED,0,,空
MESAPUSER,BSMS_BPLZRB,SC_CG,UNDEFINED,0,,空
MESAPUSER,BSMS_BPLZRB,GBQK,UNDEFINED,0,,空
MESAPUSER,BSMS_BPLZRB,DZQK,UNDEFINED,0,,空
MESAPUSER,BSMS_BPLZRB,CGKCS,UNDEFINED,0,,空
MESAPUSER,BSMS_BPLZRB,GBH,UNDEFINED,0,,空
MESAPUSER,BSMS_BPLZRB,JGQK,UNDEFINED,0,,空
MESAPUSER,BSMS_BPLZRB,DCQK,UNDEFINED,0,,空
MESAPUSER,BSMS_BPLZRB,DYQK,UNDEFINED,0,,空
MESAPUSER,BSMS_BPLZRB,STEEL_CHEM_C,UNDEFINED,0,,空
MESAPUSER,BSMS_BPLZRB,STEEL_CHEM_SI,UNDEFINED,0,,空
MESAPUSER,BSMS_BPLZRB,STEEL_CHEM_MN,UNDEFINED,0,,空
MESAPUSER,BSMS_BPLZRB,STEEL_CHEM_P,UNDEFINED,0,,空
MESAPUSER,BSMS_BPLZRB,STEEL_CHEM_S,UNDEFINED,0,,空
MESAPUSER,BSMS_BPLZRB,STEEL_CHEM_TI,UNDEFINED,0,,空
MESAPUSER,BSMS_BPLZRB,STEEL_CHEM_CU,UNDEFINED,0,,空
MESAPUSER,BSMS_BPLZRB,C_TS,UNDEFINED,0,,空
MESAPUSER,BSMS_BPLZRB,SI_TS,UNDEFINED,0,,空
MESAPUSER,BSMS_BPLZRB,MN_TS,UNDEFINED,0,,空
MESAPUSER,BSMS_BPLZRB,P_TS,UNDEFINED,0,,空
MESAPUSER,BSMS_BPLZRB,S_TS,UNDEFINED,0,,空
MESAPUSER,BSMS_ZLRB,RIQI,UNDEFINED,0,,空
MESAPUSER,BSMS_ZLRB,BANZUMC,UNDEFINED,0,,空
MESAPUSER,BSMS_ZLRB,BANCIMC,UNDEFINED,0,,空
MESAPUSER,BSMS_ZLRB,BANZU,UNDEFINED,0,,空
MESAPUSER,BSMS_ZLRB,BANCI,UNDEFINED,0,,空
MESAPUSER,BSMS_ZLRB,LUCI,UNDEFINED,0,,空
MESAPUSER,BSMS_ZLRB,LUZUO,UNDEFINED,0,,空
MESAPUSER,BSMS_ZLRB,PLAN_HEAT_NO,UNDEFINED,0,New(Mapping) Plan Heat No,SCO_DATA_DIC(D)
MESAPUSER,BSMS_ZLRB,GSL,UNDEFINED,0,,空
MESAPUSER,BSMS_ZLRB,LZ,UNDEFINED,0,,空
MESAPUSER,BSMS_ZLRB,HJG,UNDEFINED,0,,空
MESAPUSER,BSMS_ZLRB,YLG,UNDEFINED,0,,空
MESAPUSER,BSMS_ZLRB,GZ,UNDEFINED,0,,空
MESAPUSER,BSMS_ZLRB,LUL,UNDEFINED,0,,空
MESAPUSER,BSMS_ZLRB,OXG_LN_EW12_TY,UNDEFINED,0,Oxygen Lance East-West12 Type,SCO_DATA_DIC(D)
MESAPUSER,BSMS_ZLRB,OXG_LN_USED_CNT,UNDEFINED,0,Oxygen Lance Used Times,SCO_DATA_DIC(D)
MESAPUSER,BSMS_ZLRB,DQQL,UNDEFINED,0,,空
MESAPUSER,BSMS_ZLRB,XQQL,UNDEFINED,0,,空
MESAPUSER,BSMS_ZLRB,PLAN_HEAT_STS,UNDEFINED,0,Heat Status,SCO_DATA_DIC(D)
MESAPUSER,BSMS_ZLRB,TSL,UNDEFINED,0,,空
MESAPUSER,BSMS_ZLRB,TSWD,UNDEFINED,0,,空
MESAPUSER,BSMS_ZLRB,FGL,UNDEFINED,0,,空
MESAPUSER,BSMS_ZLRB,TBH,UNDEFINED,0,,空
MESAPUSER,BSMS_ZLRB,ZZRL,UNDEFINED,0,,空
MESAPUSER,BSMS_ZLRB,BCSC,UNDEFINED,0,,空
MESAPUSER,BSMS_ZLRB,BCCS,UNDEFINED,0,,空
MESAPUSER,BSMS_ZLRB,SJ_DT,UNDEFINED,0,,空
MESAPUSER,BSMS_ZLRB,SJ_KC,UNDEFINED,0,,空
MESAPUSER,BSMS_ZLRB,SJ_GY,UNDEFINED,0,,空
MESAPUSER,BSMS_ZLRB,SJ_CG,UNDEFINED,0,,空
MESAPUSER,BSMS_ZLRB,SC_JZHL,UNDEFINED,0,,空
MESAPUSER,BSMS_ZLRB,SC_YLZQ,UNDEFINED,0,,空
MESAPUSER,BSMS_ZLRB,KCQW,UNDEFINED,0,,空
MESAPUSER,BSMS_ZLRB,GCQW,UNDEFINED,0,,空
MESAPUSER,BSMS_ZLRB,ZDQW,UNDEFINED,0,,空
MESAPUSER,BSMS_ZLRB,ZGYY,UNDEFINED,0,,空
MESAPUSER,BSMS_ZLRB,YQLL,UNDEFINED,0,,空
MESAPUSER,BSMS_ZLRB,GZYY,UNDEFINED,0,,空
MESAPUSER,BSMS_ZLRB,O2_XH,UNDEFINED,0,,空
MESAPUSER,BSMS_ZLRB,N2_XH,UNDEFINED,0,,空
MESAPUSER,BSMS_ZLRB,SH,UNDEFINED,0,,空
MESAPUSER,BSMS_ZLRB,QSBYS,UNDEFINED,0,,空
MESAPUSER,BSMS_ZLRB,SJK,UNDEFINED,0,,空
MESAPUSER,BSMS_ZLRB,MQ,UNDEFINED,0,,空
MESAPUSER,BSMS_ZLRB,FRJ,UNDEFINED,0,,空
MESAPUSER,BSMS_ZLRB,SZ,UNDEFINED,0,,空
MESAPUSER,BSMS_ZLRB,ZDWD,UNDEFINED,0,,空
MESAPUSER,BSMS_ZLRB,CGWD,UNDEFINED,0,,空
MESAPUSER,BSMS_ZLRB,SFYD,UNDEFINED,0,,空
MESAPUSER,BSMS_ZLRB,GT,UNDEFINED,0,,空
MESAPUSER,BSMS_ZLRB,GM,UNDEFINED,0,,空
MESAPUSER,BSMS_ZLRB,GL,UNDEFINED,0,,空
MESAPUSER,BSMS_ZLRB,ZTJ,UNDEFINED,0,,空
MESAPUSER,BSMS_ZLRB,GLT,UNDEFINED,0,,空
MESAPUSER,BSMS_ZLRB,GXL,UNDEFINED,0,,空
MESAPUSER,BSMS_ZLRB,FDHJ,UNDEFINED,0,,空
MESAPUSER,BSMS_ZLRB,YQWD,UNDEFINED,0,,空
MESAPUSER,BSMS_ZLRB,YHWD,UNDEFINED,0,,空
MESAPUSER,BSMS_ZLRB,SC_CG,UNDEFINED,0,,空
MESAPUSER,BSMS_ZLRB,GBQK,UNDEFINED,0,,空
MESAPUSER,BSMS_ZLRB,DZQK,UNDEFINED,0,,空
MESAPUSER,BSMS_ZLRB,CGKCS,UNDEFINED,0,,空
MESAPUSER,BSMS_ZLRB,GBH,UNDEFINED,0,,空
MESAPUSER,BSMS_ZLRB,JGQK,UNDEFINED,0,,空
MESAPUSER,BSMS_ZLRB,DCQK,UNDEFINED,0,,空
MESAPUSER,BSMS_ZLRB,DYQK,UNDEFINED,0,,空
MESAPUSER,BSMS_ZLRB,STEEL_CHEM_C,UNDEFINED,0,,空
MESAPUSER,BSMS_ZLRB,STEEL_CHEM_SI,UNDEFINED,0,,空
MESAPUSER,BSMS_ZLRB,STEEL_CHEM_MN,UNDEFINED,0,,空
MESAPUSER,BSMS_ZLRB,STEEL_CHEM_P,UNDEFINED,0,,空
MESAPUSER,BSMS_ZLRB,STEEL_CHEM_S,UNDEFINED,0,,空
MESAPUSER,BSMS_ZLRB,STEEL_CHEM_TI,UNDEFINED,0,,空
MESAPUSER,BSMS_ZLRB,STEEL_CHEM_CU,UNDEFINED,0,,空
MESAPUSER,BSMS_ZLRB,C_TS,UNDEFINED,0,,空
MESAPUSER,BSMS_ZLRB,SI_TS,UNDEFINED,0,,空
MESAPUSER,BSMS_ZLRB,MN_TS,UNDEFINED,0,,空
MESAPUSER,BSMS_ZLRB,P_TS,UNDEFINED,0,,空
MESAPUSER,BSMS_ZLRB,S_TS,UNDEFINED,0,,空
MESAPUSER,BSPE_SUP_ABC,ITEM_NO,VARCHAR2,50,,空
MESAPUSER,BSPE_SUP_ABC,ITEM_NM,VARCHAR2,200,Item Name,SCO_DATA_DIC(D)
MESAPUSER,BSPE_SUP_ABC,WORK_DATE,VARCHAR2,50,,空
MESAPUSER,BSPE_SUP_ABC,ANET_WEIGHT,NUMBER,22,,空
MESAPUSER,BSPE_SUP_ABC,BNET_WEIGHT,NUMBER,22,,空
MESAPUSER,BSPE_SUP_ABC,CNET_WEIGHT,NUMBER,22,,空
MESAPUSER,BSPE_SUP_ABC,ALAST_VALUE,NUMBER,22,,空
MESAPUSER,BSPE_SUP_ABC,BLAST_VALUE,NUMBER,22,,空
MESAPUSER,BSPE_SUP_ABC,CLAST_VALUE,NUMBER,22,,空
MESAPUSER,CESHI1,DINGDAN,NUMBER,22,,空
MESAPUSER,CESHI2,DINGDAN,NUMBER,22,,空
MESAPUSER,CESHI2,GBH,NUMBER,22,,空
MESAPUSER,CESHI3,DINGDAN,NUMBER,22,,空
MESAPUSER,CESHI4,DINGDAN,NUMBER,22,,空
MESAPUSER,CESHI4,GBH,NUMBER,22,,空
MESAPUSER,CS_EXCEL,CRT_USER_ID,VARCHAR2,20,Created User ID,SCO_DATA_DIC(D)
MESAPUSER,CS_EXCEL,CRT_OBJ_ID,VARCHAR2,30,Created Object ID,SCO_DATA_DIC(D)
MESAPUSER,CS_EXCEL,CRT_TM,TIMESTAMP(7),11,Created Time,SCO_DATA_DIC(D)
MESAPUSER,CS_EXCEL,UPD_USER_ID,VARCHAR2,20,Last Updated UserID,SCO_DATA_DIC(D)
MESAPUSER,CS_EXCEL,UPD_OBJ_ID,VARCHAR2,30,Last Updated ObjectID,SCO_DATA_DIC(D)
MESAPUSER,CS_EXCEL,UPD_TM,TIMESTAMP(7),11,Last Updated Date Time,SCO_DATA_DIC(D)
MESAPUSER,CS_EXCEL,ARCHIVE_FL,VARCHAR2,1,Record Archive Flag,SCO_DATA_DIC(D)
MESAPUSER,CS_EXCEL,PRODUCTION_ID,NUMBER,22,,空
MESAPUSER,CS_EXCEL,YWLX,VARCHAR2,30,,空
MESAPUSER,CS_EXCEL,WLLB,VARCHAR2,30,,空
MESAPUSER,CS_EXCEL,WLMC,VARCHAR2,30,,空
MESAPUSER,CS_EXCELL,CRT_USER_ID,VARCHAR2,20,Created User ID,SCO_DATA_DIC(D)
MESAPUSER,CS_EXCELL,CRT_OBJ_ID,VARCHAR2,30,Created Object ID,SCO_DATA_DIC(D)
MESAPUSER,CS_EXCELL,CRT_TM,TIMESTAMP(7),11,Created Time,SCO_DATA_DIC(D)
MESAPUSER,CS_EXCELL,UPD_USER_ID,VARCHAR2,20,Last Updated UserID,SCO_DATA_DIC(D)
MESAPUSER,CS_EXCELL,UPD_OBJ_ID,VARCHAR2,30,Last Updated ObjectID,SCO_DATA_DIC(D)
MESAPUSER,CS_EXCELL,UPD_TM,TIMESTAMP(7),11,Last Updated Date Time,SCO_DATA_DIC(D)
MESAPUSER,CS_EXCELL,ARCHIVE_FL,VARCHAR2,1,Record Archive Flag,SCO_DATA_DIC(D)
MESAPUSER,CS_EXCELL,PRODUCTION_ID,NUMBER,22,,空
MESAPUSER,CS_EXCELL,车号,VARCHAR2,30,,空
MESAPUSER,CS_EXCELL,业务类型,VARCHAR2,30,,空
MESAPUSER,CS_EXCELL,车牌颜色,VARCHAR2,30,,空
MESAPUSER,CS_EXCELL,排放标准,VARCHAR2,30,,空
MESAPUSER,CS_EXCELL,进厂时间,VARCHAR2,30,,空
MESAPUSER,CS_EXCELL,进厂地点,VARCHAR2,30,,空
MESAPUSER,CS_EXCELL,出厂时间,VARCHAR2,30,,空
MESAPUSER,CS_EXCELL,出厂地点,VARCHAR2,30,,空
MESAPUSER,CS_EXCELL,物流号,VARCHAR2,30,,空
MESAPUSER,CS_EXCELL,物料名称,VARCHAR2,30,,空
MESAPUSER,CS_EXCELL,净重/T,VARCHAR2,30,,空
MESAPUSER,CS_EXCELL,净重时间,VARCHAR2,30,,空
MESAPUSER,CS_EXCELL,VIN码,VARCHAR2,30,,空
MESAPUSER,CS_EXCELL,车辆类型,VARCHAR2,30,,空
MESAPUSER,CS_EXCELL,所有人,VARCHAR2,30,,空
MESAPUSER,CS_EXCELL,业务大类,VARCHAR2,30,,空
MESAPUSER,CS_EXCELL,物料类型,VARCHAR2,30,,空
MESAPUSER,CS_EXCELONE,CRT_USER_ID,VARCHAR2,20,Created User ID,SCO_DATA_DIC(D)
MESAPUSER,CS_EXCELONE,CRT_OBJ_ID,VARCHAR2,30,Created Object ID,SCO_DATA_DIC(D)
MESAPUSER,CS_EXCELONE,CRT_TM,TIMESTAMP(7),11,Created Time,SCO_DATA_DIC(D)
MESAPUSER,CS_EXCELONE,UPD_USER_ID,VARCHAR2,20,Last Updated UserID,SCO_DATA_DIC(D)
MESAPUSER,CS_EXCELONE,UPD_OBJ_ID,VARCHAR2,30,Last Updated ObjectID,SCO_DATA_DIC(D)
MESAPUSER,CS_EXCELONE,UPD_TM,TIMESTAMP(7),11,Last Updated Date Time,SCO_DATA_DIC(D)
MESAPUSER,CS_EXCELONE,ARCHIVE_FL,VARCHAR2,1,Record Archive Flag,SCO_DATA_DIC(D)
MESAPUSER,CS_EXCELONE,PRODUCTION_ID,NUMBER,22,,空
MESAPUSER,CS_EXCELONE,车号,VARCHAR2,30,,空
MESAPUSER,CS_EXCELONE,业务类型,VARCHAR2,30,,空
MESAPUSER,CS_EXCELONE,车牌颜色,VARCHAR2,30,,空
MESAPUSER,CS_EXCELONE,排放标准,VARCHAR2,30,,空
MESAPUSER,CS_EXCELONE,进厂时间,VARCHAR2,30,,空
MESAPUSER,CS_EXCELONE,进厂地点,VARCHAR2,30,,空
MESAPUSER,CS_EXCELONE,出厂时间,VARCHAR2,30,,空
MESAPUSER,CS_EXCELONE,出厂地点,VARCHAR2,30,,空
MESAPUSER,CS_EXCELONE,物流号,VARCHAR2,30,,空
MESAPUSER,CS_EXCELONE,物料名称,VARCHAR2,30,,空
MESAPUSER,CS_EXCELONE,业务大类,VARCHAR2,30,,空
MESAPUSER,CS_EXCELONE,净重时间,VARCHAR2,30,,空
MESAPUSER,CS_EXCELONE,VIN码,VARCHAR2,30,,空
MESAPUSER,CS_EXCELONE,车辆类型,VARCHAR2,30,,空
MESAPUSER,CS_EXCELONE,所有人,VARCHAR2,30,,空
MESAPUSER,CUX_GME_MES_WIP_RESULT_MASTER,MES_INTERFACE_SEQUENCE_NO,NUMBER,22,,空
MESAPUSER,CUX_GME_MES_WIP_RESULT_MASTER,CREATED_BY,NUMBER,22,,空
MESAPUSER,CUX_GME_MES_WIP_RESULT_MASTER,CREATION_DATE,DATE,7,CREATION_DATE[등록일자],SCO_DATA_DIC(D)
MESAPUSER,CUX_GME_MES_WIP_RESULT_MASTER,UPDATED_BY,NUMBER,22,,空
MESAPUSER,CUX_GME_MES_WIP_RESULT_MASTER,UPDATE_DATE,DATE,7,,空
MESAPUSER,CUX_GME_MES_WIP_RESULT_MASTER,REPORT_TYPE,NUMBER,22,MES????,DB注释(非中文)
MESAPUSER,CUX_GME_MES_WIP_RESULT_MASTER,LOCATION_GROUP,VARCHAR2,10,,空
MESAPUSER,CUX_GME_MES_WIP_RESULT_MASTER,PROCESS_TYPE,VARCHAR2,1,,空
MESAPUSER,CUX_GME_MES_WIP_RESULT_MASTER,PERFORMANCE_SOURCE,VARCHAR2,1,,空
MESAPUSER,CUX_GME_MES_WIP_RESULT_MASTER,SOURCE_CREATION_DATE,DATE,7,,空
MESAPUSER,CUX_GME_MES_WIP_RESULT_MASTER,WORK_DATE,DATE,7,????,DB注释(非中文)
MESAPUSER,CUX_GME_MES_WIP_RESULT_MASTER,ORGANIZATION_CODE,VARCHAR2,3,,空
MESAPUSER,CUX_GME_MES_WIP_RESULT_MASTER,RD_FLAG,VARCHAR2,1,,空
MESAPUSER,CUX_GME_MES_WIP_RESULT_MASTER,HOT_SCRAP_QTY,NUMBER,22,Hot Scrap Quantity,SCO_DATA_DIC(D)
MESAPUSER,CUX_GME_MES_WIP_RESULT_MASTER,REPROCESSING_TIMES,NUMBER,22,,空
MESAPUSER,CUX_GME_MES_WIP_RESULT_MASTER,CUTTING_FLAG,VARCHAR2,1,,空
MESAPUSER,CUX_GME_MES_WIP_RESULT_MASTER,SALES_ORDER_NUMBER,VARCHAR2,30,,空
MESAPUSER,CUX_GME_MES_WIP_RESULT_MASTER,SALES_ORDER_LINE_NUM,VARCHAR2,3,,空
MESAPUSER,CUX_GME_MES_WIP_RESULT_MASTER,PO_NUM,VARCHAR2,30,,空
MESAPUSER,CUX_GME_MES_WIP_RESULT_MASTER,PRODUCT_CD_PLAN,VARCHAR2,30,,空
MESAPUSER,CUX_GME_MES_WIP_RESULT_MASTER,PRODUCT_CD,VARCHAR2,30,????????,DB注释(非中文)
MESAPUSER,CUX_GME_MES_WIP_RESULT_MASTER,PRODUCT_QTY,NUMBER,22,??????,DB注释(非中文)
MESAPUSER,CUX_GME_MES_WIP_RESULT_MASTER,PRODUCT_MATERIAL_NUM,VARCHAR2,30,???????,DB注释(非中文)
MESAPUSER,CUX_GME_MES_WIP_RESULT_MASTER,PRODUCT_SUB_INV,VARCHAR2,30,,空
MESAPUSER,CUX_GME_MES_WIP_RESULT_MASTER,MTRL_ITEM_CD_01,VARCHAR2,30,,空
MESAPUSER,CUX_GME_MES_WIP_RESULT_MASTER,MTRL_INPUT_QTY_01,NUMBER,22,Input Quantity 01,SCO_DATA_DIC(D)
MESAPUSER,CUX_GME_MES_WIP_RESULT_MASTER,MTRL_INPUT_MATERIAL_NUM_01,VARCHAR2,30,,空
MESAPUSER,CUX_GME_MES_WIP_RESULT_MASTER,MTRL_BYPRO_FLAG_01,VARCHAR2,30,,空
MESAPUSER,CUX_GME_MES_WIP_RESULT_MASTER,MTRL_SUB_INV_01,VARCHAR2,30,,空
MESAPUSER,CUX_GME_MES_WIP_RESULT_MASTER,MTRL_OPRN_NO_01,VARCHAR2,30,,空
MESAPUSER,CUX_GME_MES_WIP_RESULT_MASTER,MTRL_ITEM_CD_02,VARCHAR2,30,,空
MESAPUSER,CUX_GME_MES_WIP_RESULT_MASTER,MTRL_INPUT_QTY_02,NUMBER,22,Input Quantity 02,SCO_DATA_DIC(D)
MESAPUSER,CUX_GME_MES_WIP_RESULT_MASTER,MTRL_INPUT_MATERIAL_NUM_02,VARCHAR2,30,,空
MESAPUSER,CUX_GME_MES_WIP_RESULT_MASTER,MTRL_BYPRO_FLAG_02,VARCHAR2,30,,空
MESAPUSER,CUX_GME_MES_WIP_RESULT_MASTER,MTRL_SUB_INV_02,VARCHAR2,30,,空
MESAPUSER,CUX_GME_MES_WIP_RESULT_MASTER,MTRL_OPRN_NO_02,VARCHAR2,30,,空
MESAPUSER,CUX_GME_MES_WIP_RESULT_MASTER,MTRL_ITEM_CD_03,VARCHAR2,30,,空
MESAPUSER,CUX_GME_MES_WIP_RESULT_MASTER,MTRL_INPUT_QTY_03,NUMBER,22,Input Quantity 03,SCO_DATA_DIC(D)
MESAPUSER,CUX_GME_MES_WIP_RESULT_MASTER,MTRL_INPUT_MATERIAL_NUM_03,VARCHAR2,30,,空
MESAPUSER,CUX_GME_MES_WIP_RESULT_MASTER,MTRL_BYPRO_FLAG_03,VARCHAR2,30,,空
MESAPUSER,CUX_GME_MES_WIP_RESULT_MASTER,MTRL_SUB_INV_03,VARCHAR2,30,,空
MESAPUSER,CUX_GME_MES_WIP_RESULT_MASTER,MTRL_OPRN_NO_03,VARCHAR2,30,,空
MESAPUSER,CUX_GME_MES_WIP_RESULT_MASTER,MTRL_ITEM_CD_04,VARCHAR2,30,,空
MESAPUSER,CUX_GME_MES_WIP_RESULT_MASTER,MTRL_INPUT_QTY_04,NUMBER,22,Input Quantity 04,SCO_DATA_DIC(D)
MESAPUSER,CUX_GME_MES_WIP_RESULT_MASTER,MTRL_INPUT_MATERIAL_NUM_04,VARCHAR2,30,,空
MESAPUSER,CUX_GME_MES_WIP_RESULT_MASTER,MTRL_BYPRO_FLAG_04,VARCHAR2,30,,空
MESAPUSER,CUX_GME_MES_WIP_RESULT_MASTER,MTRL_SUB_INV_04,VARCHAR2,30,,空
MESAPUSER,CUX_GME_MES_WIP_RESULT_MASTER,MTRL_OPRN_NO_04,VARCHAR2,30,,空
MESAPUSER,CUX_GME_MES_WIP_RESULT_MASTER,MTRL_ITEM_CD_05,VARCHAR2,30,,空
MESAPUSER,CUX_GME_MES_WIP_RESULT_MASTER,MTRL_INPUT_QTY_05,NUMBER,22,Input Quantity 05,SCO_DATA_DIC(D)
MESAPUSER,CUX_GME_MES_WIP_RESULT_MASTER,MTRL_INPUT_MATERIAL_NUM_05,VARCHAR2,30,,空
MESAPUSER,CUX_GME_MES_WIP_RESULT_MASTER,MTRL_BYPRO_FLAG_05,VARCHAR2,30,,空
MESAPUSER,CUX_GME_MES_WIP_RESULT_MASTER,MTRL_SUB_INV_05,VARCHAR2,30,,空
MESAPUSER,CUX_GME_MES_WIP_RESULT_MASTER,MTRL_OPRN_NO_05,VARCHAR2,30,,空
MESAPUSER,CUX_GME_MES_WIP_RESULT_MASTER,MTRL_ITEM_CD_06,VARCHAR2,30,,空
MESAPUSER,CUX_GME_MES_WIP_RESULT_MASTER,MTRL_INPUT_QTY_06,NUMBER,22,Input Quantity 06,SCO_DATA_DIC(D)
MESAPUSER,CUX_GME_MES_WIP_RESULT_MASTER,MTRL_INPUT_MATERIAL_NUM_06,VARCHAR2,30,,空
MESAPUSER,CUX_GME_MES_WIP_RESULT_MASTER,MTRL_BYPRO_FLAG_06,VARCHAR2,30,,空
MESAPUSER,CUX_GME_MES_WIP_RESULT_MASTER,MTRL_SUB_INV_06,VARCHAR2,30,,空
MESAPUSER,CUX_GME_MES_WIP_RESULT_MASTER,MTRL_OPRN_NO_06,VARCHAR2,30,,空
MESAPUSER,CUX_GME_MES_WIP_RESULT_MASTER,MTRL_ITEM_CD_07,VARCHAR2,30,,空
MESAPUSER,CUX_GME_MES_WIP_RESULT_MASTER,MTRL_INPUT_QTY_07,NUMBER,22,Input Quantity 07,SCO_DATA_DIC(D)
MESAPUSER,CUX_GME_MES_WIP_RESULT_MASTER,MTRL_INPUT_MATERIAL_NUM_07,VARCHAR2,30,,空
MESAPUSER,CUX_GME_MES_WIP_RESULT_MASTER,MTRL_BYPRO_FLAG_07,VARCHAR2,30,,空
MESAPUSER,CUX_GME_MES_WIP_RESULT_MASTER,MTRL_SUB_INV_07,VARCHAR2,30,,空
MESAPUSER,CUX_GME_MES_WIP_RESULT_MASTER,MTRL_OPRN_NO_07,VARCHAR2,30,,空
MESAPUSER,CUX_GME_MES_WIP_RESULT_MASTER,MTRL_ITEM_CD_08,VARCHAR2,30,,空
MESAPUSER,CUX_GME_MES_WIP_RESULT_MASTER,MTRL_INPUT_QTY_08,NUMBER,22,Input Quantity 08,SCO_DATA_DIC(D)
MESAPUSER,CUX_GME_MES_WIP_RESULT_MASTER,MTRL_INPUT_MATERIAL_NUM_08,VARCHAR2,30,,空
MESAPUSER,CUX_GME_MES_WIP_RESULT_MASTER,MTRL_BYPRO_FLAG_08,VARCHAR2,30,,空
MESAPUSER,CUX_GME_MES_WIP_RESULT_MASTER,MTRL_SUB_INV_08,VARCHAR2,30,,空
MESAPUSER,CUX_GME_MES_WIP_RESULT_MASTER,MTRL_OPRN_NO_08,VARCHAR2,30,,空
MESAPUSER,CUX_GME_MES_WIP_RESULT_MASTER,MTRL_ITEM_CD_09,VARCHAR2,30,,空
MESAPUSER,CUX_GME_MES_WIP_RESULT_MASTER,MTRL_INPUT_QTY_09,NUMBER,22,Input Quantity 09,SCO_DATA_DIC(D)
